HEADER
VTF File Version,1.1
VTF File Type,0
PID,2466186
Generated on,2023-03-09 10:09:53
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2466186
XRT Version,2022.1

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x562a4efaf560,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx:pcie-hw-em:7v3:1.0:vadd.link:krnl_vadd_rtl,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
25,0:0:0
23,1:1:1
18,bank1
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
16,clEnqueueMigrateMemObjects
19,clEnqueueTask
24,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
28,clReleaseCommandQueue
27,clReleaseContext
10,clReleaseDevice
26,clReleaseKernel
17,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
15,clRetainMemObject
14,clSetKernelArg
22,krnl_vadd_rtl
29,krnl_vadd_rtl_1
21,vadd.link
20,xilinx:pcie-hw-em:7v3:1.0

EVENTS
113,0,17461.942187,1,OPENCL_API_CALL,17
114,113,17461.944093,1,OPENCL_API_CALL,17
115,0,17461.945867,1,OPENCL_API_CALL,17
116,115,17461.947734,1,OPENCL_API_CALL,17
117,0,17464.775096,1,OPENCL_API_CALL,10
118,117,17464.781216,1,OPENCL_API_CALL,10
119,0,17464.802730,1,OPENCL_API_CALL,26
120,119,17468.728307,1,OPENCL_API_CALL,26
121,0,17468.734453,1,OPENCL_API_CALL,27
122,121,17468.739989,1,OPENCL_API_CALL,27
123,0,17468.742272,1,OPENCL_API_CALL,28
124,123,20144.057016,1,OPENCL_API_CALL,28

DEPENDENCIES
93,94
107,108

